編號,車位類別,車位價格,車位面積平方公尺
RPTQMLLLLHMFFCB97CA,坡道平面,0,32.46
RPOOMLNKLHMFFCB37CA,坡道平面,0,
RPOOMLNKLHMFFCB37CA,坡道平面,0,
RPWNMLOKLHMFFCB18CA,坡道平面,1100000,
RPWNMLOKLHMFFCB18CA,坡道平面,1100000,
RPWNMLOKLHMFFCB18CA,坡道平面,1100000,
SPWNMLOKLHMFFCB28CA,坡道平面,1100000,
SPWNMLOKLHMFFCB28CA,坡道平面,1100000,
RPXNMLOKLHMFFCB28CA,坡道平面,1100000,
RPXNMLOKLHMFFCB28CA,坡道平面,1100000,
RPXOMLQJLHMFFCB48CA,坡道平面,0,
RPOSMLQJLHMFFCB97CA,升降機械,0,
RPPOMLKKLHMFFCB17CA,坡道平面,0,40.25
RPTNMLNJLHMFFCB67CA,一樓平面,0,
RPTNMLNJLHMFFCB67CA,一樓平面,0,
RPSQMLLJLHMFFCB67CA,坡道機械,0,
RPOQMLMJLHMFFCB37CA,坡道平面,0,34.26
RPVOMLMLKHMFFCB97CA,一樓平面,0,
RPSPMLNLKHMFFCB87CA,坡道平面,0,28.38
RPSPMLNLKHMFFCB87CA,坡道平面,0,28.38
RPVNMLNLKHMFFCB97CA,坡道平面,0,29.78
RPUPMLLLLHMFFBB87CA,坡道平面,0,
RPVOMLKKLHMFFBB67CA,坡道平面,0,27.42
RPVOMLKKLHMFFBB67CA,坡道平面,0,27.42
RPUPMLQKLHMFFBB28CA,坡道平面,0,22.77
RPQNMLMKLHMFFBB27CA,坡道平面,1400000,34.09
RPPOMLNKLHMFFBB37CA,坡道機械,750000,26.17
RPXQMLNJLHMFFBB28CA,坡道平面,1100000,22.45
RPTNMLPLKHMFFBB87CA,坡道平面,0,26.88
RPUNMLPLKHMFFBB97CA,坡道平面,0,
RPUNMLPLKHMFFBB97CA,坡道平面,0,
RPWOMLLJLHMFFBB77CA,坡道機械,0,
RPROMLMLKHMFFBB47CA,坡道機械,0,
RPOPMLKKLHMFFAB96CA,坡道機械,0,
RPROMLNJLHMFFAB37CA,坡道平面,1400000,19.84
RPROMLMJLHMFFAB27CA,坡道平面,0,23.83
RPPNMLLJLHMFFAB86CA,坡道平面,0,17.13
RPPNMLLJLHMFFAB86CA,坡道機械,0,7.31
RPPNMLMJLHMFFAB96CA,坡道平面,2300000,35.54
RPOTMLMLKHMFFAB57CA,坡道平面,0,
RPQOMLOLKHMFFAB47CA,坡道平面,0,
RPUOMLOLKHMFFAB87CA,坡道平面,0,
RPQNMLPLKHMFFAB47CA,坡道平面,0,
RPSNMLRJLHMFFAB77CA,升降機械,0,14.89
RPSNMLRJLHMFFAB77CA,升降機械,0,14.89
RPROMLNKLHMFFAB47CA,升降機械,0,8.18
RPROMLNKLHMFFAB47CA,升降機械,0,8.18
RPSOMLNKLHMFFAB57CA,升降機械,0,8.18
RPSOMLNKLHMFFAB57CA,升降機械,0,8.18
RPTOMLNKLHMFFAB67CA,升降平面,300000,16.46
RPSOMLRKLHMFFAB97CA,坡道平面,0,26.83
RPWNMLRKLHMFFAB28CA,坡道機械,0,6.04
RPXOMLPKLHMFFAB28CA,坡道機械,0,
RPXOMLKLLHMFFAB87CA,坡道平面,1050000,25.49
RPPPMLKLLHMFFAB17CA,坡道平面,1150000,27.37
RPQPMLKLLHMFFAB27CA,坡道平面,1150000,27.37
RPPQMLOLKHMFFBB67CA,坡道機械,450000,15.55
RPQQMLOLKHMFFBB77CA,坡道機械,450000,15.55
RPSQMLOLKHMFFBB97CA,坡道機械,450000,15.55
RPTQMLOLKHMFFBB08CA,坡道機械,0,
RPRPMLNLKHMFFBB67CA,坡道機械,0,
RPRPMLLJLHMFFBB37CA,坡道平面,0,
RPPOMLLJLHMFFBB07CA,坡道平面,0,31.42
RPPOMLLJLHMFFBB07CA,坡道平面,0,31.42
RPTNMLQLKHMFFBB97CA,坡道平面,0,20.00
RPWRMLOLKHMFFBB48CA,坡道平面,0,
RPPNMLKKLHMFFBB96CA,坡道平面,0,
RPUNMLKKLHMFFBB47CA,坡道平面,0,31.80
RPUNMLKKLHMFFBB47CA,坡道平面,0,31.80
RPUNMLKKLHMFFBB47CA,坡道平面,0,31.80
RPRQMLRJLHMFFBB08CA,一樓平面,0,
RPUQMLRJLHMFFBB38CA,坡道機械,0,14.90
RPTNMLNJLHMFFBB57CA,坡道機械,0,
RPVOMLQJLHMFFBB18CA,坡道平面,1000000,31.60
RPWNMLPKLHMFFBB18CA,坡道平面,0,
RPWNMLPKLHMFFBB18CA,坡道平面,0,
RPWNMLPKLHMFFBB18CA,坡道平面,0,
RPROMLLLLHMFFBB47CA,坡道平面,1200000,31.44
RPVOMLMJLHMFFCB87CA,坡道平面,1400000,23.45
RPXOMLMJLHMFFCB08CA,坡道平面,1400000,23.45
RPOPMLMJLHMFFCB27CA,坡道平面,1400000,23.45
RPPPMLMJLHMFFCB37CA,坡道平面,1400000,23.45
RPQPMLMJLHMFFCB47CA,坡道平面,1400000,23.45
RPRPMLMJLHMFFCB57CA,坡道平面,1400000,23.45
RPUPMLMJLHMFFCB87CA,坡道平面,1250000,23.45
RPVPMLMJLHMFFCB97CA,坡道平面,1250000,21.83
RPWPMLMJLHMFFCB08CA,坡道平面,1250000,23.45
RPXPMLMJLHMFFCB18CA,坡道平面,1300000,23.45
RPXPMLMJLHMFFCB18CA,坡道平面,1100000,21.83
RPXPMLMJLHMFFCB18CA,坡道平面,1100000,21.83
RPTNMLLJLHMFFCB47CA,坡道平面,0,
SPVRMLQJLHMFFCB68CA,坡道平面,600000,16.16
RPXPMLRJLHMFFCB68CA,坡道平面,0,25.84
RPXPMLRJLHMFFCB68CA,坡道平面,0,29.95
RPVPMLOKLHMFFCB28CA,坡道平面,0,23.86
RPVPMLOKLHMFFCB28CA,坡道平面,0,23.86
RPVPMLOKLHMFFCB28CA,坡道平面,0,23.86
RPQOMLPKLHMFFCB77CA,坡道平面,0,18.04
RPQOMLPKLHMFFCB77CA,坡道平面,0,15.83
RPQOMLPKLHMFFCB77CA,坡道平面,0,18.04
RPQOMLPKLHMFFCB77CA,坡道平面,0,18.04
RPVNMLQKLHMFFCB28CA,坡道機械,0,
RPUNMLNKLHMFFCB87CA,坡道平面,0,16.55
RPUNMLNKLHMFFCB87CA,坡道平面,0,16.55
RPUNMLNKLHMFFCB87CA,坡道平面,0,16.55
RPXPMLLLLHMFFCB28CA,坡道平面,0,20.99
RPPNMLRKLHMFFCB77CA,坡道平面,0,14.76
RPPNMLRKLHMFFCB77CA,坡道機械,0,8.36
RPPNMLRKLHMFFCB77CA,坡道機械,0,8.36
RPPOMLNLLHMFFCB57CA,坡道平面,0,20.94
RPRNMLLJLHMFFAL08CA,坡道平面,0,
RPRNMLMJLHMFFCL38CA,坡道平面,0,
RPSOMLSJLHMFFCL56CA,坡道平面,0,
RPTOMLSJLHMFFCL66CA,坡道平面,0,
RPUOMLSJLHMFFCL76CA,坡道平面,0,
RPVOMLSJLHMFFCL86CA,坡道平面,0,
RPWOMLSJLHMFFCL96CA,坡道平面,0,
RPPPMLSJLHMFFCL98CA,坡道平面,0,
RPSPMLSJLHMFFCL66CA,坡道平面,0,
RPVPMLSJLHMFFCL96CA,坡道平面,0,
RPOQMLSJLHMFFCL98CA,坡道平面,0,
RPPOMLMJLHMFFFL58CA,坡道平面,1350000,43.17
RPQOMLMJLHMFFFL68CA,坡道平面,1150000,43.17
RPROMLMJLHMFFFL78CA,坡道平面,1150000,43.17
RPSOMLMJLHMFFFL88CA,坡道平面,1150000,43.17
RPTOMLMJLHMFFFL98CA,坡道平面,1250000,43.17
RPUOMLMJLHMFFFL09CA,坡道平面,1250000,43.17
RPWNMLRJLHMFFFL07CA,坡道機械,0,
RPWOMLMJLHMFFFL66CA,坡道平面,1350000,43.17
RPQNMLQJLHMFFGL09CA,坡道平面,0,15.16
RPUNMLMJLHMFFHL56CA,坡道機械,0,
RPPQMLNLKHMFFCB77DA,坡道平面,0,
RPSNMLLLLHMFFHL56DA,坡道平面,0,
RPVSMLMLLHMFFHL37CA,坡道平面,0,28.68
RPVSMLMLLHMFFHL37CA,坡道平面,0,28.68
RPUNMLNJLHMFFHL66CA,坡道平面,1250000,43.87
RPTNMLMJLHMFFGL98CA,坡道平面,0,
RPVNMLLJLHMFFGL09CA,坡道機械,0,
RPXNMLMJLHMFFGL76CA,坡道平面,1150000,27.13
RPOOMLMJLHMFFGL58CA,坡道平面,1070000,27.13
RPROMLMJLHMFFGL88CA,坡道平面,0,27.13
RPROMLMJLHMFFGL88CA,坡道平面,0,25.03
RPSNMLQJLHMFFGL66CA,坡道平面,0,
RPWNMLQKLHMFFFL07CA,坡道平面,0,
RPPNMLNJLHMFFFL58CA,坡道平面,0,26.50
RPXNMLSJLHMFFCL96CA,坡道平面,0,
RPOOMLSJLHMFFCL78CA,坡道平面,0,
SPOOMLSJLHMFFCL88CA,坡道平面,0,
RPROMLSJLHMFFCL09CA,坡道平面,0,
RPPNMLOLLHMFFCB57CA,坡道平面,1100000,32.40
RPWNMLRLLHMFFCB58CA,坡道平面,1350000,29.75
RPSNMLTKLHMFFCB28CA,坡道機械,0,9.92
RPPPMLQKLHMFFCB87CA,坡道平面,0,32.84
RPPPMLQKLHMFFCB87CA,坡道平面,0,32.84
RPPPMLQKLHMFFCB87CA,坡道平面,0,32.84
RPROMLQKLHMFFCB97CA,升降平面,0,
RPTQMLKLLHMFFCB87CA,坡道平面,0,
RPTNMLNLLHMFFCB87CA,坡道平面,0,39.74
RPUOMLRJLHMFFCB28CA,坡道平面,0,32.40
RPUQMLQJLHMFFCB38CA,坡道平面,1000000,12.82
RPUQMLQJLHMFFCB38CA,坡道平面,1000000,12.82
RPPQMLNJLHMFFCB57CA,坡道機械,600000,
RPPRMLMJLHMFFCB57CA,坡道平面,1050000,29.82
RPPQMLMJLHMFFCB47CA,坡道平面,0,32.40
RPUQMLLJLHMFFCB87CA,坡道平面,0,43.72
RPVQMLLJLHMFFCB97CA,坡道平面,0,23.24
RPUNMLPLKHMFFCB08CA,坡道平面,0,22.28
RPOOMLLJLHMFFCB07CA,坡道平面,1100000,26.45
RPPOMLLJLHMFFCB17CA,坡道平面,1100000,26.45
RPRPMLLJLHMFFCB47CA,坡道平面,0,32.40
RPTPMLLJLHMFFCB67CA,坡道平面,0,32.40
RPUPMLLJLHMFFCB77CA,坡道平面,0,32.40
RPVPMLLJLHMFFCB87CA,坡道平面,0,32.40
RPXPMLLJLHMFFCB08CA,坡道平面,0,32.40
RPOQMLLJLHMFFCB27CA,坡道平面,0,32.40
RPPQMLLJLHMFFCB37CA,坡道平面,0,32.40
RPRQMLLJLHMFFCB57CA,坡道平面,0,32.40
RPQOMLMLLHMFFBB47CA,坡道機械,0,
RPVPMLPKLHMFFBB28CA,坡道平面,1300000,32.82
RPVPMLPKLHMFFBB28CA,坡道平面,1300000,32.82
RPVPMLPKLHMFFBB28CA,坡道平面,1400000,32.82
RPWPMLPKLHMFFBB38CA,坡道平面,1200000,32.82
RPWPMLPKLHMFFBB38CA,坡道平面,1200000,32.82
RPWPMLPKLHMFFBB38CA,坡道平面,1400000,32.82
RPXPMLPKLHMFFBB48CA,坡道平面,1300000,32.82
RPXPMLPKLHMFFBB48CA,坡道平面,1300000,32.82
RPXPMLPKLHMFFBB48CA,坡道平面,1400000,32.82
RPOQMLPKLHMFFBB67CA,坡道平面,1300000,32.82
RPOQMLPKLHMFFBB67CA,坡道平面,1300000,32.82
RPPQMLPKLHMFFBB77CA,坡道平面,1200000,32.82
RPPQMLPKLHMFFBB77CA,坡道平面,1200000,32.82
RPQQMLPKLHMFFBB87CA,坡道平面,1300000,32.82
RPQQMLPKLHMFFBB87CA,坡道平面,1300000,32.82
RPOOMLQJLHMFFBB47CA,坡道平面,0,
RPXNMLSJLHMFFBB48CA,坡道平面,0,
RPRPMLRJLHMFFBB97CA,坡道平面,0,
RPRPMLRJLHMFFBB97CA,坡道平面,0,
RPSPMLRJLHMFFBB08CA,坡道平面,0,
RPTNMLRJLHMFFBB97CA,升降機械,0,14.46
RPTNMLRJLHMFFBB97CA,升降機械,0,14.46
RPPPMLQJLHMFFBB67CA,坡道平面,0,34.73
RPPNMLTJLHMFFBB77CA,坡道機械,0,13.62
RPRNMLOKLHMFFBB57CA,坡道機械,0,
RPPOMLOKLHMFFBB47CA,坡道平面,1500000,33.82
RPTOMLOKLHMFFBB87CA,坡道平面,0,33.82
RPTOMLOKLHMFFBB87CA,坡道平面,0,31.56
RPUOMLOKLHMFFBB97CA,坡道平面,1400000,33.82
RPQNMLOJLHMFFBB37CA,坡道機械,0,
RPUOMLMJLHMFFBB67CA,坡道平面,1600000,26.47
RPSPMLMJLHMFFBB57CA,坡道平面,0,
RPWNMLLJLHMFFBB67CA,坡道平面,0,31.37
RPRPMLRKLHMFFAB97CA,坡道平面,250000,
RPQPMLNKLHMFFAB47CA,坡道平面,0,
RPSNMLNKLHMFFAB47CA,坡道平面,0,
RPUOMLTJLHMFFAB28CA,坡道平面,1150000,28.84
RPUNMLTJLHMFFAB18CA,坡道平面,0,21.57
RPPOMLTJLHMFFAB77CA,坡道平面,0,
RPVQMLSJLHMFFAB48CA,坡道平面,1200000,
RPSNMLTJLHMFFAB97CA,坡道平面,0,
RPXNMLQJLHMFFAB18CA,坡道機械,0,
RPOOMLPJLHMFFAB27CA,升降機械,0,
RPOOMLPJLHMFFAB27CA,升降機械,0,
RPOOMLPJLHMFFAB27CA,升降機械,0,
RPOOMLMJLHMFFAB96CA,坡道平面,0,29.84
RPUNMLMJLHMFFAB47CA,坡道機械,0,13.90
RPPNMLNJLHMFFAB07CA,坡道平面,1200000,35.38
RPQNMLNJLHMFFAB17CA,坡道平面,1200000,35.38
RPRNMLNJLHMFFAB27CA,坡道平面,1350000,35.38
